generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1774123524-kS0jrJMbPRRRak0aVpN3,2026-03-21 20:05:24.578,0.000834,,,0,0,1010,26,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1974,696,,tgassistant_gemini
gen-1774123524-oSdEoW1xolhhBIn1IOKF,2026-03-21 20:05:24.102,0.000835,,,0,0,1010,27,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1175,718,,tgassistant_gemini
gen-1774123524-d3JLoT2thVLrHvd20vom,2026-03-21 20:05:24.075,0.000229,,,0,0,242,35,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1395,1253,,tgassistant_gemini
gen-1774123523-K8EOSolqMbavsdq13Z0L,2026-03-21 20:05:23.878,0.00022,,,0,0,199,42,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1214,1044,,tgassistant_gemini
gen-1774123524-q6zUwo3Akl6ZLjMDQRnR,2026-03-21 20:05:23.766,0.001044,,-0.00048,0,0,3753,1550,830,3206,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9238,6283,,tgasistant_claude
gen-1774123523-6LLU3misBt1Yrwn1fU82,2026-03-21 20:05:23.724,0.001149,,-0.00048,0,0,3737,1765,903,3206,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10256,6471,,tgasistant_claude
gen-1774123523-Gt414GxQLA3exNUqWyXY,2026-03-21 20:05:23.544,0.000838,,,0,0,1015,33,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2990,1957,,tgassistant_gemini
gen-1774123523-MxnTd82WmCkoKVinaumr,2026-03-21 20:05:23.485,0.000836,,,0,0,1010,28,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1523,665,,tgassistant_gemini
gen-1774123523-Kw28nBIp98lYAEg4AJWY,2026-03-21 20:05:23.464,0.000141,,,0,0,100,34,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,845,709,,tgassistant_gemini
gen-1774123523-AXmAa7WEalED918w35fs,2026-03-21 20:05:23.393,0.001047,,-0.000481,0,0,4507,1254,633,3207,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7032,4634,,tgasistant_claude
gen-1774123523-f3QDAd9wnDBsMF8m3RWr,2026-03-21 20:05:23.365,0.000604,,-0.000476,0,0,3610,717,420,3174,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6407,5376,,tgasistant_claude
gen-1774123523-20lesiXHrAuDZx1rNxEh,2026-03-21 20:05:23.357,0.001875,,-0.000481,0,0,3818,3186,2185,3207,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20733,16213,,tgasistant_claude
gen-1774123523-jpdix1pUDVgwgfq82AmJ,2026-03-21 20:05:23.345,0.002148,,-0.000022,0,0,3624,2892,2727,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22932,22346,,tgasistant_claude
gen-1774123523-tTzhknXQtNpoMp5CQIux,2026-03-21 20:05:23.343,0.002198,,-0.000022,0,0,3691,2965,1799,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17849,12987,,tgasistant_claude
gen-1774123523-bJ10MATw3N6IQ44HnKnE,2026-03-21 20:05:23.341,0.001906,,-0.000022,0,0,3626,2407,1518,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15957,12195,,tgasistant_claude
gen-1774123522-TK1jUsNMmVlMJJPLRehI,2026-03-21 20:05:22.142,0.000429,,,0,0,332,96,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1944,1591,,tgassistant_gemini
gen-1774123521-601ZK3xrCVpCc6KTrz5Z,2026-03-21 20:05:21.667,0.001566,,,0,0,1930,22,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1352,815,,tgassistant_gemini
gen-1774123521-OO8UCPi9iyQ5MC5ugdQV,2026-03-21 20:05:21.162,0.000225,,,0,0,115,65,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1081,800,,tgassistant_gemini
gen-1774123520-Jtk4j7CEk4AXLaxBezFZ,2026-03-21 20:05:20.374,0.000844,,,0,0,1010,36,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2403,721,,tgassistant_gemini
gen-1774123520-dl8LScdk5wqd05LDy67c,2026-03-21 20:05:20.007,0.000846,,,0,0,1015,43,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,5698,2441,,tgassistant_gemini
gen-1774123519-coJGAcivG1mz6hj9sw7J,2026-03-21 20:05:19.738,0.000213,,,0,0,128,57,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1038,801,,tgassistant_gemini
gen-1774123519-wo0a1o523luvKgSWkHyM,2026-03-21 20:05:19.710,0.000268,,,0,0,124,81,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1025,689,,tgassistant_gemini
gen-1774123519-YC431pwPglSeLmxfZs90,2026-03-21 20:05:19.339,0.000839,,,0,0,1010,31,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1851,819,,tgassistant_gemini
gen-1774123519-uIyjWJeM0IgqSNGAsByB,2026-03-21 20:05:19.110,0.000832,,,0,0,1015,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3760,1720,,tgassistant_gemini
gen-1774123518-W7VST1rVgwIEjOec9aV0,2026-03-21 20:05:18.609,0.000837,,,0,0,1015,32,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4782,1413,,tgassistant_gemini
gen-1774123518-SZMimlNpwO2peu4rYT3n,2026-03-21 20:05:18.302,0.000831,,,0,0,1015,24,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4284,1278,,tgassistant_gemini
gen-1774123518-32JD1T9HkRpMHdlE4Ig4,2026-03-21 20:05:18.276,0.000845,,,0,0,1010,37,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1585,704,,tgassistant_gemini
gen-1774123517-2yGN8mGLLbTzBwrMnyoR,2026-03-21 20:05:17.970,0.000841,,,0,0,1010,33,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1506,696,,tgassistant_gemini
gen-1774123517-JLIDgtpoVPRxz3DXXIMj,2026-03-21 20:05:17.081,0.001306,,,0,0,1613,20,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2457,1728,,tgassistant_gemini
gen-1774123516-8gP8ZpspbagGb0ztQfRC,2026-03-21 20:05:16.301,0.001308,,,0,0,1608,22,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1457,851,,tgassistant_gemini
gen-1774123516-IrPzwkJU7kNwKc5DnArd,2026-03-21 20:05:16.102,0.000237,,,0,0,268,23,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1356,530,,tgassistant_gemini
gen-1774123515-iKiPeS8qI36wJEHzR0Wx,2026-03-21 20:05:15.932,0.000909,,,0,0,1102,28,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1629,569,,tgassistant_gemini
gen-1774123515-ELTi9zPrbKFzBtI8TsMf,2026-03-21 20:05:15.602,0.000858,,,0,0,1015,58,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,10277,5517,,tgassistant_gemini
gen-1774123515-oRykZQbm1P5KWogVJnWL,2026-03-21 20:05:15.437,0.0004,,,0,0,483,17,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,7160,5386,,tgassistant_gemini
gen-1774123515-96gSi4Ty2t9G5ePPebqH,2026-03-21 20:05:15.179,0.001011,,,0,0,1245,19,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2988,2249,,tgassistant_gemini
gen-1774123515-JjCoJnfsYIiZ7gEeGRcC,2026-03-21 20:05:15.122,0.001012,,,0,0,1245,20,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3241,2481,,tgassistant_gemini
gen-1774123515-Qb9wjXjcQ9OUYsc4kdwz,2026-03-21 20:05:15.095,0.001014,,,0,0,1240,22,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1564,721,,tgassistant_gemini
gen-1774123513-Ub7rEZk1rvdCBtnmH9tc,2026-03-21 20:05:13.896,0.000086,,,0,0,80,16,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,789,720,,tgassistant_gemini
gen-1774123513-7OAlPDYvXJEnuYFWmL2Q,2026-03-21 20:05:13.815,0.000084,,,0,0,76,16,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,966,880,,tgassistant_gemini
gen-1774123513-t5sDC9OUuCOFii5qfWeh,2026-03-21 20:05:13.766,0.000064,,,0,0,67,10,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,911,851,,tgassistant_gemini
gen-1774123513-sDeWyJVTEoRAadV1ZjtY,2026-03-21 20:05:13.722,0.001476,,,0,0,1804,33,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2098,934,,tgassistant_gemini
gen-1774123513-IalngZpQKJhJSxl1XhEY,2026-03-21 20:05:13.655,0.00087,,,0,0,1061,27,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,5270,3942,,tgassistant_gemini
gen-1774123513-hGMSdS5otqH68wjP6L80,2026-03-21 20:05:13.596,0.000839,,,0,0,1010,31,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2201,1235,,tgassistant_gemini
gen-1774123513-lAhKDHdXgtqWhSYx2THn,2026-03-21 20:05:13.587,0.000837,,,0,0,1015,32,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,7514,5162,,tgassistant_gemini
gen-1774123513-z2twpoy8WOIA9J3W5uS0,2026-03-21 20:05:13.534,0.000167,,,0,0,182,22,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1586,600,,tgassistant_gemini
gen-1774123513-uASlkcJ6ZtUclFhbxpoI,2026-03-21 20:05:13.521,0.000255,,,0,0,268,41,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2066,549,,tgassistant_gemini
gen-1774123513-7Fx4gZhPIb5BDVC7HtUQ,2026-03-21 20:05:13.506,0.000121,,,0,0,116,29,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1763,547,,tgassistant_gemini
gen-1774123508-KHOn0WcoqJZkrjkz5kqe,2026-03-21 20:05:08.957,0.000832,,,0,0,1015,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3907,2966,,tgassistant_gemini
gen-1774123508-GJkbRaqEjw3P20iWYOLU,2026-03-21 20:05:08.716,0.001154,,,0,0,1409,34,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4056,2739,,tgassistant_gemini
gen-1774123508-dxn0JrFcv3NCHwM1vBDc,2026-03-21 20:05:08.636,0.001312,,,0,0,1613,28,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3715,2589,,tgassistant_gemini
gen-1774123508-pX7WJMlR8g0Qi0yTf8Fa,2026-03-21 20:05:08.405,0.001305,,,0,0,1613,19,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3825,2977,,tgassistant_gemini
gen-1774123508-WIKZ182WrjzEmRPi8DpM,2026-03-21 20:05:08.328,0.001309,,,0,0,1613,24,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4010,3000,,tgassistant_gemini
gen-1774123508-AWKWLHJuuQJYiDy9TBF2,2026-03-21 20:05:08.189,0.00131,,,0,0,1613,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4195,3363,,tgassistant_gemini
gen-1774123508-uxJrB6emlcvm1bMGAthG,2026-03-21 20:05:08.178,0.001308,,,0,0,1613,22,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4088,3154,,tgassistant_gemini
gen-1774123508-8VnBr0KiLoojdXnpwtNa,2026-03-21 20:05:08.106,0.001303,,,0,0,1608,17,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1395,829,,tgassistant_gemini
gen-1774123507-7jsgQM7oMOzeVP57Tx4J,2026-03-21 20:05:07.563,0.000832,,,0,0,1015,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4445,1357,,tgassistant_gemini
gen-1774123507-Vt9N99qMXPBdIZhHFaiq,2026-03-21 20:05:07.494,0.000832,,,0,0,1015,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4911,3871,,tgassistant_gemini
gen-1774123507-16QPt5jf7Bv9btk42XbV,2026-03-21 20:05:07.093,0.000335,,,0,0,319,60,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1593,1352,,tgassistant_gemini
gen-1774123506-HwAlqwI8y00oHuYpt0z3,2026-03-21 20:05:06.982,0.000264,,,0,0,192,62,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1655,1418,,tgassistant_gemini
gen-1774123506-eh0Leo3fwJNJMUNraR6X,2026-03-21 20:05:06.650,0.001437,,,0,0,1746,41,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1711,785,,tgassistant_gemini
gen-1774123505-5bZQNYRdUtEoEfxYTloR,2026-03-21 20:05:05.491,0.000666,,,0,0,785,38,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1553,569,,tgassistant_gemini
gen-1774123505-XcN0Ild84hcaOEleIdLK,2026-03-21 20:05:05.325,0.000597,,,0,0,714,33,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2924,1370,,tgassistant_gemini
gen-1774123505-D8AyDFERBsL1qAc0KeEx,2026-03-21 20:05:05.187,0.000898,,,0,0,1081,42,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3307,1436,,tgassistant_gemini
gen-1774123504-C9yBnhULtHvhAKmga2EK,2026-03-21 20:05:04.120,0.000454,,,0,0,494,66,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1888,1888,,tgassistant_gemini
gen-1774123504-SjQWF1HxMtckiyAE7hyf,2026-03-21 20:05:04.093,0.000593,,,0,0,715,27,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3889,2153,,tgassistant_gemini
gen-1774123503-El8mxn2uLf5TuSFcWvWC,2026-03-21 20:05:03.830,0.001016,,,0,0,1240,24,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1224,630,,tgassistant_gemini
gen-1774123503-3azbynwuyggnAK2vfbxo,2026-03-21 20:05:03.826,0.000257,,,0,0,141,72,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1002,750,,tgassistant_gemini
gen-1774123503-siRGuQCMpZ0ZIVYub64j,2026-03-21 20:05:03.776,0.000231,,,0,0,269,20,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3931,2025,,tgassistant_gemini
gen-1774123503-hOyDiWHOjraFFH0Zb0IL,2026-03-21 20:05:03.676,0.000872,,,0,0,1061,29,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4402,2588,,tgassistant_gemini
gen-1774123503-hyOTzIaiJ6VjHRDAbGHQ,2026-03-21 20:05:03.568,0.001288,,,0,0,1571,39,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,,,4276,1913,,tgassistant_gemini
gen-1774123503-ZXYveeRQVfbLKJw7YrBD,2026-03-21 20:05:03.451,0.000832,,,0,0,1015,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4383,2027,,tgassistant_gemini
gen-1774123503-SanOeMqNak2PWklh1xEH,2026-03-21 20:05:03.441,0.00087,,,0,0,1056,26,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1523,683,,tgassistant_gemini
gen-1774123503-VJD7NUXnjNEW9akyU4JD,2026-03-21 20:05:03.403,0.000187,,,0,0,144,42,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1398,1258,,tgassistant_gemini
gen-1774123502-OWP9VJF5HLWI9S7s5g8J,2026-03-21 20:05:02.395,0.000113,,,0,0,93,24,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,823,715,,tgassistant_gemini
gen-1774123501-7eh9iqvHZGqj1KrPeOgZ,2026-03-21 20:05:01.609,0.000366,,,0,0,271,85,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1855,1514,,tgassistant_gemini
gen-1774123501-NTRaFq5uQzEBgJHSq2eI,2026-03-21 20:05:01.514,0.001176,,,0,0,1444,21,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1207,760,,tgassistant_gemini
gen-1774123501-HJ70aTyz9qJdLEqlfqVX,2026-03-21 20:05:01.405,0.000604,,,0,0,179,207,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1812,1013,,tgassistant_gemini
gen-1774123501-5iYtuEjMx4jGoSWPXTT3,2026-03-21 20:05:01.401,0.000613,,,0,0,728,31,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1516,625,,tgassistant_gemini
gen-1774123501-XHu3ZuqoevnzMy7r9BnS,2026-03-21 20:05:01.175,0.001016,,,0,0,1245,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,5803,2090,,tgassistant_gemini
gen-1774123499-2Syj5kodziYuxJbjPWtC,2026-03-21 20:04:59.806,0.000781,,,0,0,446,214,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,3226,2249,,tgassistant_gemini
gen-1774123499-rkRfk5FfbCpHIx9UsySM,2026-03-21 20:04:59.674,0.001015,,,0,0,1245,24,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3992,2544,,tgassistant_gemini
gen-1774123499-XdQDJ22wqYOQEBwaG7B5,2026-03-21 20:04:59.673,0.000221,,,0,0,242,28,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1169,535,,tgassistant_gemini
gen-1774123499-zw5XIBsym9r8wzNxDRNG,2026-03-21 20:04:59.319,0.000839,,,0,0,1015,34,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,6925,1887,,tgassistant_gemini
gen-1774123499-LN0KWstXcmBRVR0cLo3P,2026-03-21 20:04:59.278,0.001414,,,0,0,1746,18,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1311,860,,tgassistant_gemini
gen-1774123499-YFADMM9i0gVAp0kzBG5b,2026-03-21 20:04:59.249,0.000831,,,0,0,1015,24,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4152,2980,,tgassistant_gemini
gen-1774123499-eoTy57xwGP83vPwd7uAk,2026-03-21 20:04:59.204,0.000905,,,0,0,1056,61,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2388,676,,tgassistant_gemini
gen-1774123499-srfGRyKo670u9UuSUVqP,2026-03-21 20:04:59.199,0.000175,,,0,0,188,25,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1536,671,,tgassistant_gemini
gen-1774123499-6XEr8NOJXeELwu6hROn5,2026-03-21 20:04:59.155,0.00078,,,0,0,952,24,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,4105,1696,,tgassistant_gemini
gen-1774123499-8VPfLUlFvBtGu5n34ybQ,2026-03-21 20:04:59.148,0.000314,,,0,0,356,30,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1681,534,,tgassistant_gemini
gen-1774123498-mmpdrXm3UT5d5PhC5G3a,2026-03-21 20:04:58.416,0.000581,,,0,0,217,188,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1818,1267,,tgassistant_gemini
gen-1774123498-CLKYrBsA9JSWl9kExUTS,2026-03-21 20:04:58.355,0.000347,,,0,0,135,111,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1252,870,,tgassistant_gemini
gen-1774123496-2nit1Srp3PZSrLYtYOmC,2026-03-21 20:04:56.341,0.000298,,,0,0,242,64,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1500,1247,,tgassistant_gemini
gen-1774123496-dbfLu0mwdSshbVT9Rleo,2026-03-21 20:04:56.234,0.000496,,,0,0,131,174,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1542,876,,tgassistant_gemini
gen-1774123495-nRNnMBMXbf7FdhxTB5I2,2026-03-21 20:04:55.750,0.000832,,,0,0,1015,25,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2673,1809,,tgassistant_gemini
gen-1774123495-1092ieFNOPnp2AYQAoS6,2026-03-21 20:04:55.720,0.001024,,,0,0,1253,22,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1489,851,,tgassistant_gemini
gen-1774123495-XhZWJiIGJnfkxFbcKrEm,2026-03-21 20:04:55.654,0.001012,,,0,0,1245,20,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2675,2136,,tgassistant_gemini
gen-1774123495-QN2QT7sqrwlirIXvYT3E,2026-03-21 20:04:55.568,0.000148,,,0,0,131,29,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1073,956,,tgassistant_gemini
gen-1774123494-CkduaZGyRK5GZ57fpK3U,2026-03-21 20:04:54.874,0.000834,,,0,0,1010,26,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1206,605,,tgassistant_gemini
gen-1774123494-aol7PhzsQa6Rwye0HDGl,2026-03-21 20:04:54.198,0.00083,,,0,0,1015,23,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,1958,957,,tgassistant_gemini
gen-1774123493-KUmDVF61S9iKjP459KYx,2026-03-21 20:04:53.989,0.000129,,,0,0,87,32,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1200,1057,,tgassistant_gemini
gen-1774123493-EFFBiGnhxyHExh2Bxmqy,2026-03-21 20:04:53.884,0.001016,,,0,0,1240,24,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1237,661,,tgassistant_gemini
gen-1774123493-V9g4RA09PIIb1ei0hMW2,2026-03-21 20:04:53.748,0.000842,,,0,0,1015,38,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2552,829,,tgassistant_gemini
gen-1774123493-xLIudy8tJCIaIepslqt5,2026-03-21 20:04:53.697,0.000833,,,0,0,1010,25,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1435,662,,tgassistant_gemini
gen-1774123493-4uG27Amt2SphB2onskFX,2026-03-21 20:04:53.618,0.001308,,,0,0,1613,23,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2749,2078,,tgassistant_gemini
gen-1774123493-ub3kyBfkF8DSKpndeIpX,2026-03-21 20:04:53.363,0.001315,,,0,0,1608,29,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,1792,750,,tgassistant_gemini
gen-1774123493-RfyICRl34IVB7yjUxQDh,2026-03-21 20:04:53.324,0.00033,,,0,0,194,89,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1571,1187,,tgassistant_gemini
gen-1774123493-l8J7fMkpKch3dvBHBYzF,2026-03-21 20:04:53.275,0.000211,,,0,0,169,46,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1196,1013,,tgassistant_gemini
gen-1774123492-iRUMUztqEofaFLTB2axp,2026-03-21 20:04:52.988,0.000566,,,0,0,673,35,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2946,871,,tgassistant_gemini
gen-1774123492-kXVGoYWZO0DGmnmmty6c,2026-03-21 20:04:52.746,0.000083,,,0,0,83,14,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1102,1044,,tgassistant_gemini
gen-1774123492-63GmaD6ZVWGRiQ87mnuQ,2026-03-21 20:04:52.581,0.000446,,,0,0,539,15,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,826,499,,tgassistant_gemini
gen-1774123492-zvCMZ3hAolMrzeztz47d,2026-03-21 20:04:52.551,0.000068,,,0,0,71,12,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,704,639,,tgassistant_gemini
gen-1774123490-OmulUmhAz1idLRdRsjNX,2026-03-21 20:04:50.116,0.001307,,,0,0,1613,21,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3366,2316,,tgassistant_gemini
gen-1774123490-y70HHe1q0kukP6dZhuLk,2026-03-21 20:04:50.080,0.00176,,,0,0,2160,32,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2214,1440,,tgassistant_gemini
gen-1774123489-CtlZp9mQb0jpCgaS3qni,2026-03-21 20:04:49.986,0.000503,,,0,0,609,20,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,2522,861,,tgassistant_gemini
gen-1774123489-zKNxX5tlvQDX746iD2rM,2026-03-21 20:04:49.919,0.001422,,,0,0,1751,27,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,3121,688,,tgassistant_gemini
gen-1774123489-58U8o7Bz1wbSOISg5q0L,2026-03-21 20:04:49.877,0.00102,,,0,0,1240,28,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2292,1000,,tgassistant_gemini
gen-1774123489-eOZqPgMgZ6zzf3jsOjO1,2026-03-21 20:04:49.768,0.00176,,,0,0,2160,32,0,0,qwen/qwen2.5-vl-72b-instruct,Parasail,standard,false,true,,stop,stop,2500,1110,,tgassistant_gemini
gen-1774123485-fiyafK9X3SzRJLPoaL5D,2026-03-21 20:04:45.646,0.001756,,,0,0,2165,31,0,0,qwen/qwen2.5-vl-72b-instruct,Novita,standard,false,true,,stop,stop,7671,6168,,tgassistant_gemini
